href,title,valor_monetario
/rb-leipzig/kader/verein/23826/saison_id/2021,RB Leipzig,€ 498.95 mi.
/bayer-04-leverkusen/kader/verein/15/saison_id/2021,Bayer 04 Leverkusen,€ 455.05 mi.
/vfl-wolfsburg/kader/verein/82/saison_id/2021,VfL Wolfsburg,€ 269.30 mi.
/borussia-monchengladbach/kader/verein/18/saison_id/2021,Borussia Mönchengladbach,€ 236.80 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2021,SG Eintracht Frankfurt,€ 228.75 mi.
/tsg-1899-hoffenheim/kader/verein/533/saison_id/2021,TSG 1899 Hoffenheim,€ 211.43 mi.
/sc-freiburg/kader/verein/60/saison_id/2021,SC Freiburg,€ 176.35 mi.
/vfb-stuttgart/kader/verein/79/saison_id/2021,VfB Stuttgart,€ 174.23 mi.
/hertha-berlim/kader/verein/44/saison_id/2021,Hertha Berlim,€ 155.78 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2021,1.FSV Mainz 05,€ 131.03 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2021,1.FC Union Berlim,€ 115.90 mi.
/1-fc-colonia/kader/verein/3/saison_id/2021,1.FC Colônia,€ 99.28 mi.
/fc-augsburg/kader/verein/167/saison_id/2021,FC Augsburg,€ 95.30 mi.
/arminia-bielefeld/kader/verein/10/saison_id/2021,Arminia Bielefeld,€ 65.85 mi.
/vfl-bochum/kader/verein/80/saison_id/2021,VfL Bochum,€ 52.25 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2021,SpVgg Greuther Fürth,€ 36.95 mi.
/fc-bayern-munique/kader/verein/27/saison_id/2022,FC Bayern Munique,€ 948.95 mi.
/borussia-dortmund/kader/verein/16/saison_id/2022,Borussia Dortmund,€ 567.55 mi.
/rb-leipzig/kader/verein/23826/saison_id/2022,RB Leipzig,€ 486.40 mi.
/bayer-04-leverkusen/kader/verein/15/saison_id/2022,Bayer 04 Leverkusen,€ 452.50 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2022,SG Eintracht Frankfurt,€ 324.55 mi.
/borussia-monchengladbach/kader/verein/18/saison_id/2022,Borussia Mönchengladbach,€ 241.68 mi.
/vfl-wolfsburg/kader/verein/82/saison_id/2022,VfL Wolfsburg,€ 238.30 mi.
/sc-freiburg/kader/verein/60/saison_id/2022,SC Freiburg,€ 200.95 mi.
/tsg-1899-hoffenheim/kader/verein/533/saison_id/2022,TSG 1899 Hoffenheim,€ 178.80 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2022,1.FC Union Berlim,€ 157.95 mi.
/vfb-stuttgart/kader/verein/79/saison_id/2022,VfB Stuttgart,€ 151.05 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2022,1.FSV Mainz 05,€ 135.80 mi.
/fc-augsburg/kader/verein/167/saison_id/2022,FC Augsburg,€ 132.23 mi.
/1-fc-colonia/kader/verein/3/saison_id/2022,1.FC Colônia,€ 115.65 mi.
/hertha-berlim/kader/verein/44/saison_id/2022,Hertha Berlim,€ 94.00 mi.
/werder-bremen/kader/verein/86/saison_id/2022,Werder Bremen,€ 89.50 mi.
/schalke-04/kader/verein/33/saison_id/2022,Schalke 04,€ 87.78 mi.
/vfl-bochum/kader/verein/80/saison_id/2022,VfL Bochum,€ 53.70 mi.
/fc-bayern-munique/kader/verein/27/saison_id/2023,FC Bayern Munique,€ 965.15 mi.
/bayer-04-leverkusen/kader/verein/15/saison_id/2023,Bayer 04 Leverkusen,€ 658.35 mi.
/rb-leipzig/kader/verein/23826/saison_id/2023,RB Leipzig,€ 545.40 mi.
/borussia-dortmund/kader/verein/16/saison_id/2023,Borussia Dortmund,€ 494.80 mi.
/vfb-stuttgart/kader/verein/79/saison_id/2023,VfB Stuttgart,€ 346.63 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2023,SG Eintracht Frankfurt,€ 326.65 mi.
/vfl-wolfsburg/kader/verein/82/saison_id/2023,VfL Wolfsburg,€ 206.45 mi.
/sc-freiburg/kader/verein/60/saison_id/2023,SC Freiburg,€ 180.35 mi.
/tsg-1899-hoffenheim/kader/verein/533/saison_id/2023,TSG 1899 Hoffenheim,€ 176.00 mi.
/borussia-monchengladbach/kader/verein/18/saison_id/2023,Borussia Mönchengladbach,€ 165.23 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2023,1.FC Union Berlim,€ 160.95 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2023,1.FSV Mainz 05,€ 142.88 mi.
/fc-augsburg/kader/verein/167/saison_id/2023,FC Augsburg,€ 140.80 mi.
/werder-bremen/kader/verein/86/saison_id/2023,Werder Bremen,€ 134.93 mi.
/1-fc-colonia/kader/verein/3/saison_id/2023,1.FC Colônia,€ 81.45 mi.
/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2023,1.FC Heidenheim 1846,€ 66.45 mi.
/vfl-bochum/kader/verein/80/saison_id/2023,VfL Bochum,€ 64.53 mi.
/sv-darmstadt-98/kader/verein/105/saison_id/2023,SV Darmstadt 98,€ 38.70 mi.
/fc-bayern-munique/kader/verein/27/saison_id/2024,FC Bayern Munique,€ 953.55 mi.
/bayer-04-leverkusen/kader/verein/15/saison_id/2024,Bayer 04 Leverkusen,€ 623.35 mi.
/rb-leipzig/kader/verein/23826/saison_id/2024,RB Leipzig,€ 513.70 mi.
/borussia-dortmund/kader/verein/16/saison_id/2024,Borussia Dortmund,€ 508.28 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2024,SG Eintracht Frankfurt,€ 431.25 mi.
/vfb-stuttgart/kader/verein/79/saison_id/2024,VfB Stuttgart,€ 365.23 mi.
/vfl-wolfsburg/kader/verein/82/saison_id/2024,VfL Wolfsburg,€ 296.30 mi.
/borussia-monchengladbach/kader/verein/18/saison_id/2024,Borussia Mönchengladbach,€ 187.50 mi.
/tsg-1899-hoffenheim/kader/verein/533/saison_id/2024,TSG 1899 Hoffenheim,€ 187.10 mi.
/sc-freiburg/kader/verein/60/saison_id/2024,SC Freiburg,€ 186.20 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2024,1.FSV Mainz 05,€ 175.13 mi.
/fc-augsburg/kader/verein/167/saison_id/2024,FC Augsburg,€ 158.88 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2024,1.FC Union Berlim,€ 136.05 mi.
/werder-bremen/kader/verein/86/saison_id/2024,Werder Bremen,€ 132.00 mi.
/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2024,1.FC Heidenheim 1846,€ 72.53 mi.
/fc-st-pauli/kader/verein/35/saison_id/2024,FC St. Pauli,€ 65.78 mi.
/vfl-bochum/kader/verein/80/saison_id/2024,VfL Bochum,€ 57.10 mi.
/holstein-kiel/kader/verein/269/saison_id/2024,Holstein Kiel,€ 47.13 mi.
/1-fc-colonia/kader/verein/3/saison_id/2004,1.FC Colônia,€ 30.30 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2004,TSV 1860 Munique,€ 19.23 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2004,SG Eintracht Frankfurt,€ 15.55 mi.
/alemannia-aachen/kader/verein/8/saison_id/2004,Alemannia Aachen,€ 13.69 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2004,SpVgg Greuther Fürth,€ 12.37 mi.
/msv-duisburg/kader/verein/52/saison_id/2004,MSV Duisburg,€ 12.35 mi.
/rot-weiss-oberhausen/kader/verein/57/saison_id/2004,Rot-Weiß Oberhausen,€ 11.18 mi.
/karlsruher-sc/kader/verein/48/saison_id/2004,Karlsruher SC,€ 10.55 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2004,FC Energie Cottbus,€ 10.25 mi.
/rot-weiss-essen/kader/verein/56/saison_id/2004,Rot-Weiss Essen,€ 9.15 mi.
/1-fc-saarbrucken/kader/verein/1/saison_id/2004,1.FC Saarbrücken,€ 8.25 mi.
/sv-wacker-burghausen/kader/verein/110/saison_id/2004,SV Wacker Burghausen,€ 8.05 mi.
/lr-ahlen/kader/verein/50/saison_id/2004,LR Ahlen,€ 7.75 mi.
/rot-weiss-erfurt/kader/verein/111/saison_id/2004,Rot-Weiß Erfurt,€ 6.98 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2004,FC Erzgebirge Aue,€ 6.90 mi.
/sv-eintracht-trier-05/kader/verein/104/saison_id/2004,SV Eintracht Trier 05,€ 6.55 mi.
/spvgg-unterhaching/kader/verein/66/saison_id/2004,SpVgg Unterhaching,€ 6.40 mi.
/sg-dynamo-dresden/kader/verein/129/saison_id/2004,SG Dynamo Dresden,€ 6.30 mi.
/vfl-bochum/kader/verein/80/saison_id/2005,VfL Bochum,€ 22.38 mi.
/sc-freiburg/kader/verein/60/saison_id/2005,SC Freiburg,€ 19.65 mi.
/alemannia-aachen/kader/verein/8/saison_id/2005,Alemannia Aachen,€ 19.05 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2005,TSV 1860 Munique,€ 17.50 mi.
/karlsruher-sc/kader/verein/48/saison_id/2005,Karlsruher SC,€ 16.85 mi.
/fc-hansa-rostock/kader/verein/30/saison_id/2005,FC Hansa Rostock,€ 16.05 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2005,SpVgg Greuther Fürth,€ 15.50 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2005,FC Energie Cottbus,€ 12.90 mi.
/sv-wacker-burghausen/kader/verein/110/saison_id/2005,SV Wacker Burghausen,€ 12.13 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2005,SC Paderborn 07,€ 10.63 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2005,FC Erzgebirge Aue,€ 10.58 mi.
/sg-dynamo-dresden/kader/verein/129/saison_id/2005,SG Dynamo Dresden,€ 10.13 mi.
/1-fc-saarbrucken/kader/verein/1/saison_id/2005,1.FC Saarbrücken,€ 9.60 mi.
/spvgg-unterhaching/kader/verein/66/saison_id/2005,SpVgg Unterhaching,€ 8.53 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2005,Eintracht Braunschweig TSV,€ 8.53 mi.
/lr-ahlen/kader/verein/50/saison_id/2005,LR Ahlen,€ 8.30 mi.
/kickers-offenbach/kader/verein/107/saison_id/2005,Kickers Offenbach,€ 8.03 mi.
/sportfreunde-siegen/kader/verein/63/saison_id/2005,Sportfreunde Siegen,€ 6.53 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2006,1.FC Kaiserslautern,€ 26.78 mi.
/1-fc-colonia/kader/verein/3/saison_id/2006,1.FC Colônia,€ 26.05 mi.
/karlsruher-sc/kader/verein/48/saison_id/2006,Karlsruher SC,€ 24.30 mi.
/msv-duisburg/kader/verein/52/saison_id/2006,MSV Duisburg,€ 22.43 mi.
/fc-hansa-rostock/kader/verein/30/saison_id/2006,FC Hansa Rostock,€ 20.70 mi.
/sc-freiburg/kader/verein/60/saison_id/2006,SC Freiburg,€ 19.10 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2006,SpVgg Greuther Fürth,€ 16.40 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2006,TSV 1860 Munique,€ 13.75 mi.
/tus-koblenz/kader/verein/996/saison_id/2006,TuS Koblenz,€ 13.20 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2006,FC Erzgebirge Aue,€ 12.55 mi.
/fc-augsburg/kader/verein/167/saison_id/2006,FC Augsburg,€ 12.55 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2006,SC Paderborn 07,€ 11.63 mi.
/fc-carl-zeiss-jena/kader/verein/113/saison_id/2006,FC Carl Zeiss Jena,€ 11.63 mi.
/kickers-offenbach/kader/verein/107/saison_id/2006,Kickers Offenbach,€ 11.45 mi.
/rot-weiss-essen/kader/verein/56/saison_id/2006,Rot-Weiss Essen,€ 11.20 mi.
/spvgg-unterhaching/kader/verein/66/saison_id/2006,SpVgg Unterhaching,€ 10.90 mi.
/sv-wacker-burghausen/kader/verein/110/saison_id/2006,SV Wacker Burghausen,€ 10.88 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2006,Eintracht Braunschweig TSV,€ 10.75 mi.
/borussia-monchengladbach/kader/verein/18/saison_id/2007,Borussia Mönchengladbach,€ 30.80 mi.
/tsg-1899-hoffenheim/kader/verein/533/saison_id/2007,TSG 1899 Hoffenheim,€ 28.88 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2007,1.FSV Mainz 05,€ 27.60 mi.
/1-fc-colonia/kader/verein/3/saison_id/2007,1.FC Colônia,€ 26.80 mi.
/sc-freiburg/kader/verein/60/saison_id/2007,SC Freiburg,€ 24.75 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2007,1.FC Kaiserslautern,€ 19.80 mi.
/alemannia-aachen/kader/verein/8/saison_id/2007,Alemannia Aachen,€ 19.15 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2007,SpVgg Greuther Fürth,€ 16.53 mi.
/tus-koblenz/kader/verein/996/saison_id/2007,TuS Koblenz,€ 16.25 mi.
/fc-carl-zeiss-jena/kader/verein/113/saison_id/2007,FC Carl Zeiss Jena,€ 15.38 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2007,TSV 1860 Munique,€ 14.15 mi.
/fc-augsburg/kader/verein/167/saison_id/2007,FC Augsburg,€ 13.45 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2007,SC Paderborn 07,€ 13.30 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2007,FC Erzgebirge Aue,€ 12.70 mi.
/sv-wehen-wiesbaden/kader/verein/108/saison_id/2007,SV Wehen Wiesbaden,€ 12.25 mi.
/vfl-osnabruck/kader/verein/81/saison_id/2007,VfL Osnabrück,€ 11.15 mi.
/fc-st-pauli/kader/verein/35/saison_id/2007,FC St. Pauli,€ 11.10 mi.
/kickers-offenbach/kader/verein/107/saison_id/2007,Kickers Offenbach,€ 10.65 mi.
/1-fc-nuremberg/kader/verein/4/saison_id/2008,1.FC Nuremberg,€ 40.50 mi.
/1-fsv-mainz-05/kader/verein/39/saison_id/2008,1.FSV Mainz 05,€ 30.80 mi.
/sc-freiburg/kader/verein/60/saison_id/2008,SC Freiburg,€ 27.55 mi.
/msv-duisburg/kader/verein/52/saison_id/2008,MSV Duisburg,€ 24.18 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2008,TSV 1860 Munique,€ 23.60 mi.
/fc-hansa-rostock/kader/verein/30/saison_id/2008,FC Hansa Rostock,€ 22.50 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2008,1.FC Kaiserslautern,€ 21.50 mi.
/alemannia-aachen/kader/verein/8/saison_id/2008,Alemannia Aachen,€ 20.35 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2008,SpVgg Greuther Fürth,€ 20.00 mi.
/tus-koblenz/kader/verein/996/saison_id/2008,TuS Koblenz,€ 15.91 mi.
/fc-st-pauli/kader/verein/35/saison_id/2008,FC St. Pauli,€ 15.65 mi.
/fc-augsburg/kader/verein/167/saison_id/2008,FC Augsburg,€ 15.25 mi.
/sv-wehen-wiesbaden/kader/verein/108/saison_id/2008,SV Wehen Wiesbaden,€ 12.20 mi.
/rot-weiss-ahlen/kader/verein/50/saison_id/2008,Rot Weiss Ahlen,€ 11.60 mi.
/vfl-osnabruck/kader/verein/81/saison_id/2008,VfL Osnabrück,€ 11.53 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2008,FSV Frankfurt,€ 11.00 mi.
/rot-weiss-oberhausen/kader/verein/57/saison_id/2008,Rot-Weiß Oberhausen,€ 9.68 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2008,FC Ingolstadt 04,€ 8.68 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2009,1.FC Kaiserslautern,€ 31.20 mi.
/msv-duisburg/kader/verein/52/saison_id/2009,MSV Duisburg,€ 26.35 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2009,TSV 1860 Munique,€ 25.38 mi.
/fc-st-pauli/kader/verein/35/saison_id/2009,FC St. Pauli,€ 23.88 mi.
/fc-augsburg/kader/verein/167/saison_id/2009,FC Augsburg,€ 22.85 mi.
/arminia-bielefeld/kader/verein/10/saison_id/2009,Arminia Bielefeld,€ 22.73 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2009,FC Energie Cottbus,€ 20.48 mi.
/karlsruher-sc/kader/verein/48/saison_id/2009,Karlsruher SC,€ 20.40 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2009,SpVgg Greuther Fürth,€ 19.45 mi.
/alemannia-aachen/kader/verein/8/saison_id/2009,Alemannia Aachen,€ 18.85 mi.
/fc-hansa-rostock/kader/verein/30/saison_id/2009,FC Hansa Rostock,€ 17.48 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2009,Fortuna Düsseldorf 95,€ 17.23 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2009,SC Paderborn 07,€ 12.73 mi.
/tus-koblenz/kader/verein/996/saison_id/2009,TuS Koblenz,€ 11.98 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2009,FSV Frankfurt,€ 11.33 mi.
/rot-weiss-oberhausen/kader/verein/57/saison_id/2009,Rot-Weiß Oberhausen,€ 10.53 mi.
/rot-weiss-ahlen/kader/verein/50/saison_id/2009,Rot Weiss Ahlen,€ 10.30 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2009,1.FC Union Berlim,€ 9.88 mi.
/hertha-berlim/kader/verein/44/saison_id/2010,Hertha Berlim,€ 38.45 mi.
/fc-augsburg/kader/verein/167/saison_id/2010,FC Augsburg,€ 30.40 mi.
/vfl-bochum/kader/verein/80/saison_id/2010,VfL Bochum,€ 27.25 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2010,TSV 1860 Munique,€ 26.85 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2010,SpVgg Greuther Fürth,€ 23.70 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2010,FC Energie Cottbus,€ 20.30 mi.
/alemannia-aachen/kader/verein/8/saison_id/2010,Alemannia Aachen,€ 19.93 mi.
/msv-duisburg/kader/verein/52/saison_id/2010,MSV Duisburg,€ 19.48 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2010,Fortuna Düsseldorf 95,€ 17.05 mi.
/karlsruher-sc/kader/verein/48/saison_id/2010,Karlsruher SC,€ 16.93 mi.
/arminia-bielefeld/kader/verein/10/saison_id/2010,Arminia Bielefeld,€ 13.73 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2010,FC Erzgebirge Aue,€ 13.30 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2010,FC Ingolstadt 04,€ 12.50 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2010,1.FC Union Berlim,€ 12.15 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2010,FSV Frankfurt,€ 11.65 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2010,SC Paderborn 07,€ 11.65 mi.
/vfl-osnabruck/kader/verein/81/saison_id/2010,VfL Osnabrück,€ 10.00 mi.
/rot-weiss-oberhausen/kader/verein/57/saison_id/2010,Rot-Weiß Oberhausen,€ 9.85 mi.
/sg-eintracht-frankfurt/kader/verein/24/saison_id/2011,SG Eintracht Frankfurt,€ 43.53 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2011,SpVgg Greuther Fürth,€ 26.15 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2011,Fortuna Düsseldorf 95,€ 23.60 mi.
/fc-st-pauli/kader/verein/35/saison_id/2011,FC St. Pauli,€ 21.50 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2011,TSV 1860 Munique,€ 20.43 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2011,FC Energie Cottbus,€ 19.53 mi.
/vfl-bochum/kader/verein/80/saison_id/2011,VfL Bochum,€ 19.50 mi.
/msv-duisburg/kader/verein/52/saison_id/2011,MSV Duisburg,€ 15.45 mi.
/sg-dynamo-dresden/kader/verein/129/saison_id/2011,SG Dynamo Dresden,€ 15.28 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2011,SC Paderborn 07,€ 15.25 mi.
/karlsruher-sc/kader/verein/48/saison_id/2011,Karlsruher SC,€ 14.25 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2011,Eintracht Braunschweig TSV,€ 13.58 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2011,FC Ingolstadt 04,€ 13.45 mi.
/alemannia-aachen/kader/verein/8/saison_id/2011,Alemannia Aachen,€ 13.40 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2011,FSV Frankfurt,€ 13.23 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2011,1.FC Union Berlim,€ 13.13 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2011,FC Erzgebirge Aue,€ 13.00 mi.
/fc-hansa-rostock/kader/verein/30/saison_id/2011,FC Hansa Rostock,€ 9.85 mi.
/hertha-berlim/kader/verein/44/saison_id/2012,Hertha Berlim,€ 37.68 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2012,1.FC Kaiserslautern,€ 35.30 mi.
/1-fc-colonia/kader/verein/3/saison_id/2012,1.FC Colônia,€ 24.35 mi.
/fc-st-pauli/kader/verein/35/saison_id/2012,FC St. Pauli,€ 22.65 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2012,Eintracht Braunschweig TSV,€ 19.65 mi.
/vfl-bochum/kader/verein/80/saison_id/2012,VfL Bochum,€ 18.48 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2012,TSV 1860 Munique,€ 17.33 mi.
/msv-duisburg/kader/verein/52/saison_id/2012,MSV Duisburg,€ 16.90 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2012,1.FC Union Berlim,€ 15.30 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2012,FC Energie Cottbus,€ 15.10 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2012,FSV Frankfurt,€ 14.50 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2012,FC Ingolstadt 04,€ 14.43 mi.
/sg-dynamo-dresden/kader/verein/129/saison_id/2012,SG Dynamo Dresden,€ 14.38 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2012,FC Erzgebirge Aue,€ 13.50 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2012,SC Paderborn 07,€ 13.10 mi.
/vfr-aalen/kader/verein/83/saison_id/2012,VfR Aalen,€ 11.70 mi.
/jahn-regensburg/kader/verein/109/saison_id/2012,Jahn Regensburg,€ 9.73 mi.
/sv-sandhausen/kader/verein/254/saison_id/2012,SV Sandhausen,€ 9.70 mi.
/1-fc-colonia/kader/verein/3/saison_id/2013,1.FC Colônia,€ 30.25 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2013,1.FC Kaiserslautern,€ 25.50 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2013,Fortuna Düsseldorf 95,€ 24.33 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2013,SpVgg Greuther Fürth,€ 21.85 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2013,SC Paderborn 07,€ 18.35 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2013,TSV 1860 Munique,€ 16.85 mi.
/fc-st-pauli/kader/verein/35/saison_id/2013,FC St. Pauli,€ 16.00 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2013,FC Ingolstadt 04,€ 14.73 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2013,1.FC Union Berlim,€ 13.83 mi.
/karlsruher-sc/kader/verein/48/saison_id/2013,Karlsruher SC,€ 13.40 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2013,FSV Frankfurt,€ 13.00 mi.
/vfl-bochum/kader/verein/80/saison_id/2013,VfL Bochum,€ 12.98 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2013,FC Erzgebirge Aue,€ 12.98 mi.
/sv-sandhausen/kader/verein/254/saison_id/2013,SV Sandhausen,€ 11.28 mi.
/arminia-bielefeld/kader/verein/10/saison_id/2013,Arminia Bielefeld,€ 11.18 mi.
/vfr-aalen/kader/verein/83/saison_id/2013,VfR Aalen,€ 10.55 mi.
/fc-energie-cottbus/kader/verein/25/saison_id/2013,FC Energie Cottbus,€ 10.53 mi.
/sg-dynamo-dresden/kader/verein/129/saison_id/2013,SG Dynamo Dresden,€ 10.08 mi.
/rb-leipzig/kader/verein/23826/saison_id/2014,RB Leipzig,€ 32.65 mi.
/spvgg-greuther-furth/kader/verein/65/saison_id/2014,SpVgg Greuther Fürth,€ 26.88 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2014,1.FC Kaiserslautern,€ 25.05 mi.
/1-fc-nuremberg/kader/verein/4/saison_id/2014,1.FC Nuremberg,€ 24.65 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2014,Fortuna Düsseldorf 95,€ 21.58 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2014,Eintracht Braunschweig TSV,€ 20.03 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2014,TSV 1860 Munique,€ 19.70 mi.
/fc-ingolstadt-04/kader/verein/4795/saison_id/2014,FC Ingolstadt 04,€ 19.23 mi.
/fc-st-pauli/kader/verein/35/saison_id/2014,FC St. Pauli,€ 18.83 mi.
/karlsruher-sc/kader/verein/48/saison_id/2014,Karlsruher SC,€ 17.25 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2014,1.FC Union Berlim,€ 15.40 mi.
/vfl-bochum/kader/verein/80/saison_id/2014,VfL Bochum,€ 14.90 mi.
/fc-erzgebirge-aue/kader/verein/94/saison_id/2014,FC Erzgebirge Aue,€ 13.15 mi.
/sv-darmstadt-98/kader/verein/105/saison_id/2014,SV Darmstadt 98,€ 12.85 mi.
/vfr-aalen/kader/verein/83/saison_id/2014,VfR Aalen,€ 12.70 mi.
/fsv-frankfurt/kader/verein/293/saison_id/2014,FSV Frankfurt,€ 12.50 mi.
/sv-sandhausen/kader/verein/254/saison_id/2014,SV Sandhausen,€ 12.40 mi.
/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2014,1.FC Heidenheim 1846,€ 11.30 mi.
/rb-leipzig/kader/verein/23826/saison_id/2015,RB Leipzig,€ 41.05 mi.
/sc-freiburg/kader/verein/60/saison_id/2015,SC Freiburg,€ 32.80 mi.
/1-fc-nuremberg/kader/verein/4/saison_id/2015,1.FC Nuremberg,€ 27.80 mi.
/fc-st-pauli/kader/verein/35/saison_id/2015,FC St. Pauli,€ 21.45 mi.
/karlsruher-sc/kader/verein/48/saison_id/2015,Karlsruher SC,€ 20.53 mi.
/eintracht-braunschweig-tsv/kader/verein/23/saison_id/2015,Eintracht Braunschweig TSV,€ 19.18 mi.
/1-fc-kaiserslautern/kader/verein/2/saison_id/2015,1.FC Kaiserslautern,€ 19.05 mi.
/1-fc-union-berlim/kader/verein/89/saison_id/2015,1.FC Union Berlim,€ 18.70 mi.
/fortuna-dusseldorf-95/kader/verein/38/saison_id/2015,Fortuna Düsseldorf 95,€ 18.30 mi.
/sc-paderborn-07/kader/verein/127/saison_id/2015,SC Paderborn 07,€ 17.95 mi.
/tsv-1860-munique/kader/verein/72/saison_id/2015,TSV 1860 Munique,€ 17.13 mi.
